Time used gen_solv: 0.002674
Time used Special_solv: 0.001763
v:                 v_:
    0.089575162         0.089575162
    0.089655145         0.089655145
    0.089735119         0.089735119
    0.089815083         0.089815083
    0.089895039         0.089895039
    0.089974986         0.089974986
    0.090054923         0.090054923
    0.090134852         0.090134852
    0.090214772         0.090214772
    0.090294683         0.090294683
    0.090374584         0.090374584
    0.090454477         0.090454477
    0.090534361         0.090534361
    0.090614236         0.090614236
    0.090694101         0.090694101
    0.090773958         0.090773958
    0.090853806         0.090853806
    0.090933645         0.090933645
    0.091013475         0.091013475
    0.091093296         0.091093296
    0.091173108         0.091173108
     0.09125291         0.091252911
    0.091332704         0.091332704
    0.091412489         0.091412489
    0.091492265         0.091492265
    0.091572032         0.091572032
     0.09165179          0.09165179
    0.091731539         0.091731539
     0.09181128          0.09181128
    0.091891011         0.091891011
    0.091970733         0.091970733
    0.092050446         0.092050446
     0.09213015          0.09213015
    0.092209845         0.092209845
    0.092289532         0.092289532
    0.092369209         0.092369209
    0.092448877         0.092448877
    0.092528536         0.092528537
    0.092608187         0.092608187
    0.092687828         0.092687828
    0.092767461         0.092767461
    0.092847084         0.092847084
    0.092926699         0.092926699
    0.093006304         0.093006304
    0.093085901         0.093085901
    0.093165489         0.093165489
    0.093245067         0.093245067
    0.093324637         0.093324637
    0.093404198         0.093404198
     0.09348375          0.09348375
    0.093563292         0.093563293
    0.093642826         0.093642826
    0.093722351         0.093722351
    0.093801867         0.093801867
    0.093881374         0.093881374
    0.093960873         0.093960873
    0.094040362         0.094040362
    0.094119842         0.094119842
    0.094199313         0.094199313
    0.094278775         0.094278776
    0.094358229         0.094358229
    0.094437673         0.094437673
    0.094517109         0.094517109
    0.094596535         0.094596535
    0.094675953         0.094675953
    0.094755362         0.094755362
    0.094834761         0.094834761
    0.094914152         0.094914152
    0.094993534         0.094993534
    0.095072907         0.095072907
    0.095152271         0.095152271
    0.095231626         0.095231626
    0.095310972         0.095310972
    0.095390309         0.095390309
    0.095469637         0.095469637
    0.095548957         0.095548957
    0.095628267         0.095628267
    0.095707568         0.095707568
    0.095786861         0.095786861
    0.095866144         0.095866144
    0.095945419         0.095945419
    0.096024685         0.096024685
    0.096103942         0.096103942
    0.096183189         0.096183189
    0.096262428         0.096262428
    0.096341658         0.096341658
     0.09642088          0.09642088
    0.096500092         0.096500092
    0.096579295         0.096579295
    0.096658489         0.096658489
    0.096737675         0.096737675
    0.096816851         0.096816851
    0.096896019         0.096896019
    0.096975177         0.096975177
    0.097054327         0.097054327
    0.097133468         0.097133468
      0.0972126           0.0972126
    0.097291723         0.097291723
    0.097370837         0.097370837
    0.097449942         0.097449942
    0.097529039         0.097529039
    0.097608126         0.097608126
    0.097687204         0.097687204
    0.097766274         0.097766274
    0.097845335         0.097845335
    0.097924386         0.097924386
    0.098003429         0.098003429
    0.098082463         0.098082463
    0.098161488         0.098161488
    0.098240504         0.098240504
    0.098319511         0.098319511
     0.09839851          0.09839851
    0.098477499         0.098477499
     0.09855648          0.09855648
    0.098635451         0.098635451
    0.098714414         0.098714414
    0.098793368         0.098793368
    0.098872313         0.098872313
    0.098951249         0.098951249
    0.099030176         0.099030176
    0.099109094         0.099109094
    0.099188004         0.099188004
    0.099266904         0.099266904
    0.099345796         0.099345796
    0.099424679         0.099424679
    0.099503552         0.099503552
    0.099582417         0.099582417
    0.099661273         0.099661273
     0.09974012         0.099740121
    0.099818959         0.099818959
    0.099897788         0.099897788
    0.099976609         0.099976609
     0.10005542          0.10005542
     0.10013422          0.10013422
     0.10021302          0.10021302
      0.1002918           0.1002918
     0.10037058          0.10037058
     0.10044935          0.10044935
      0.1005281           0.1005281
     0.10060685          0.10060685
     0.10068559          0.10068559
     0.10076433          0.10076433
     0.10084305          0.10084305
     0.10092176          0.10092176
     0.10100047          0.10100047
     0.10107916          0.10107916
     0.10115785          0.10115785
     0.10123653          0.10123653
      0.1013152           0.1013152
     0.10139386          0.10139386
     0.10147251          0.10147251
     0.10155115          0.10155115
     0.10162979          0.10162979
     0.10170841          0.10170841
     0.10178703          0.10178703
     0.10186564          0.10186564
     0.10194424          0.10194424
     0.10202283          0.10202283
     0.10210141          0.10210141
     0.10217998          0.10217998
     0.10225854          0.10225854
      0.1023371           0.1023371
     0.10241564          0.10241564
     0.10249418          0.10249418
     0.10257271          0.10257271
     0.10265123          0.10265123
     0.10272974          0.10272974
     0.10280824          0.10280824
     0.10288673          0.10288673
     0.10296522          0.10296522
     0.10304369          0.10304369
     0.10312216          0.10312216
     0.10320061          0.10320061
     0.10327906          0.10327906
      0.1033575           0.1033575
     0.10343593          0.10343593
     0.10351435          0.10351435
     0.10359277          0.10359277
     0.10367117          0.10367117
     0.10374956          0.10374956
     0.10382795          0.10382795
     0.10390633          0.10390633
      0.1039847           0.1039847
     0.10406306          0.10406306
     0.10414141          0.10414141
     0.10421975          0.10421975
     0.10429808          0.10429808
     0.10437641          0.10437641
     0.10445472          0.10445472
     0.10453303          0.10453303
     0.10461133          0.10461133
     0.10468962          0.10468962
      0.1047679           0.1047679
     0.10484617          0.10484617
     0.10492443          0.10492443
